employee_id,full_name,age,gender,email,phone,city,country,department,job_title,employment_type,education_level,join_date,years_of_experience,annual_salary,bonus_percentage,performance_rating,nps_score,projects_completed,training_hours,remote_work,last_promotion_year,manager_id,team_size,monthly_leaves_taken,attrition_risk,salary_currency,linkedin_profile,contract_end_date
EMP3713,Neha Joshi,54.0,Male,neha.joshi@company.in,Not Available,Bangalore,India,Data science,Data Scientist,Permanent,MCA,22-Feb-16,7,1409350.0,31.15,Average,6.0,17,10.3,No,2017.0,EMP1005,"<bound method Series.median of 13     NaN
15     NaN
29     NaN
37     NaN
46     NaN
        ..
2014   NaN
2019   NaN
2026   NaN
2028   NaN
2030   NaN
Name: Data science, Length: 218, dtype: float64>",2.1,Medium,USD,linkedin.com/in/nehajoshi869,Permenent
EMP1828,Emma Davis,59.0,Non-binary,emma.davis@gmail.com,-8042,Toronto,Canada,Customer support,Support Agent,Contract,Bachelor's,26-10-2019,4,445599.0,14.35,Average,7.0,18,128.02,Yes,2010.0,EMP1992,"<bound method Series.median of 6      NaN
9      NaN
17     NaN
20     NaN
39     NaN
        ..
1997   NaN
1999   NaN
2011   NaN
2018   NaN
2022   NaN
Name: Customer support, Length: 198, dtype: float64>",2.1,Low,CAD,linkedin.com/in/emmadavis874,02-02-2025
EMP2665,Isabella Miller,36.0,Male,isabella.miller@hotmail.com,Not Available,San Francisco,USA,Data science,ML Engineer,Permanent,Master's,01-04-2018,5,1571500.0,5.17,Average,6.0,6,64.82,No,2023.0,EMP2703,"<bound method Series.median of 13     NaN
15     NaN
29     NaN
37     NaN
46     NaN
        ..
2014   NaN
2019   NaN
2026   NaN
2028   NaN
2030   NaN
Name: Data science, Length: 218, dtype: float64>",3.0,Medium,GBP,linkedin.com/in/isabellamiller171,Permenent
EMP2086,rahul miller,31.0,Prefer not to say,rahul.miller@company.in,9.17511E+11,San Francisco,USA,Sales,Sales Manager,Contract,Associate,27-03-2022,1,955641.0,1.9,3,4.0,18,142.08,Yes,2024.0,EMP3267,"<bound method Series.median of 14     NaN
70     NaN
75     NaN
82     NaN
84     NaN
        ..
2002   NaN
2010   NaN
2013   NaN
2025   NaN
2035   NaN
Name: Sales, Length: 196, dtype: float64>",1.0,Medium,CAD,linkedin.com/in/rahulmiller688,23-07-2024
EMP1792,Pooja Reddy,57.0,Non-binary,pooja.reddy@outlook.com,Not Available,Pune,India,Customer support,VP Support,Permanent,MCA,04-02-2017,6,1436977.0,8.01,Excellent,0.0,8,111.3,Yes,2017.0,EMP3037,"<bound method Series.median of 6      NaN
9      NaN
17     NaN
20     NaN
39     NaN
        ..
1997   NaN
1999   NaN
2011   NaN
2018   NaN
2022   NaN
Name: Customer support, Length: 198, dtype: float64>",5.0,High,CAD,linkedin.com/in/poojareddy54,Permenent
EMP3784,Mason Shah,32.0,Non-binary,mason.shah@@outlook.com,-9777328474,Mumbai,India,Customer support,Senior Agent,Permanent,Master's,11-22-2018,5,561795.0,32.66,Below Average,4.0,8,80.08,Yes,2017.0,EMP1768,"<bound method Series.median of 6      NaN
9      NaN
17     NaN
20     NaN
39     NaN
        ..
1997   NaN
1999   NaN
2011   NaN
2018   NaN
2022   NaN
Name: Customer support, Length: 198, dtype: float64>",0.4,Low,CAD,Not Available,Permenent
EMP1356,Oliver Joshi,57.0,Male,oliver.joshi@corp.com,Not Available,Bangalore,India,Product,Product Manager,Contract,MCA,31-Jan-15,8,1074817.0,19.66,4,7.0,32,165.95,Yes,2014.0,EMP1859,"<bound method Series.median of 1      NaN
2      NaN
10     NaN
21     NaN
33     NaN
        ..
1984   NaN
2008   NaN
2024   NaN
2038   NaN
2039   NaN
Name: Product, Length: 179, dtype: float64>",4.9,Low,AUD,Not Available,21-08-2025
EMP2099,Sneha Desai,30.0,Prefer not to say,sneha.desai@yahoo.com,9.18417E+11,Singapore,Singapore,Engineering,Senior Agent,Permanent,MBA,11-24-2011,12,667362.0,21.195,Good,1.0,11,182.29,No,2024.0,EMP2952,"<bound method Series.median of 3      NaN
19     NaN
22     NaN
40     NaN
50     NaN
        ..
2015   NaN
2017   NaN
2020   NaN
2031   NaN
2036   NaN
Name: Engineering, Length: 231, dtype: float64>",1.2,Low,USD,linkedin.com/in/snehadesai477,Permenent
EMP3397,Harper Chatterjee,41.0,Female,harper.chatterjee@hotmail.com,-9300,Chennai,India,Engineering,Senior SWE,Contract,Associate,21-04-2022,1,1285438.0,28.61,Average,9.0,39,18.97,No,2019.0,EMP3701,"<bound method Series.median of 3      NaN
19     NaN
22     NaN
40     NaN
50     NaN
        ..
2015   NaN
2017   NaN
2020   NaN
2031   NaN
2036   NaN
Name: Engineering, Length: 231, dtype: float64>",4.6,Low,AUD,linkedin.com/in/harperchatterjee462,31-01-2025
EMP3767,Emma Jones,45.0,Prefer not to say,emma.jones@hotmail.com,-3798,Kolkata,India,Product,Group PM,Permanent,Associate,22-Mar-22,1,1547829.0,39.38,5,5.0,37,199.25,Yes,2023.0,EMP2101,"<bound method Series.median of 1      NaN
2      NaN
10     NaN
21     NaN
33     NaN
        ..
1984   NaN
2008   NaN
2024   NaN
2038   NaN
2039   NaN
Name: Product, Length: 179, dtype: float64>",3.4,Low,CAD,Not Available,Permenent
EMP3780,Mason Malhotra,3.0,Prefer not to say,mason.malhotra@corp.com,-9272907232,Chennai,India,Marketing,Marketing Analyst,Permanent,Associate,26-Jul-17,6,561419.0,90.94,Average,3.0,22,33.22,Yes,2010.0,EMP2853,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",2.2,Low,AUD,linkedin.com/in/masonmalhotra948,Permenent
EMP1260,Arjun Moore,30.0,Non-binary,arjun.moore@corp.com,-8799,London,UK,Engineering,DevOps Engineer,Permanent,BE/BTech,05-31-2014,9,2617480.0,39.05,Below Average,6.0,15,151.79,No,2012.0,EMP3625,"<bound method Series.median of 3      NaN
19     NaN
22     NaN
40     NaN
50     NaN
        ..
2015   NaN
2017   NaN
2020   NaN
2031   NaN
2036   NaN
Name: Engineering, Length: 231, dtype: float64>",0.0,Low,GBP,linkedin.com/in/arjunmoore45,Permenent
EMP1180,Rahul Bose,35.0,Prefer not to say,rahul.bose@corp.com,-8367882187,Kolkata,India,Marketing,Marketing Manager,Permanent,Bachelor's,19-09-2021,16,899057.0,22.21,Average,10.0,12,106.46,No,2020.0,EMP2571,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",0.9,High,CAD,linkedin.com/in/rahulbose320,Permenent
EMP3926,Logan Malhotra,45.0,Non-binary,logan.malhotra@hotmail.com,(686) 336-8259,San Francisco,USA,Sales,Sales Rep,Contract,MBA,07-08-2021,15,699133.0,16.04,Excellent,10.0,10,53.31,No,2024.0,EMP2376,"<bound method Series.median of 14     NaN
70     NaN
75     NaN
82     NaN
84     NaN
        ..
2002   NaN
2010   NaN
2013   NaN
2025   NaN
2035   NaN
Name: Sales, Length: 196, dtype: float64>",2.8,Low,AUD,linkedin.com/in/loganmalhotra322,26-02-2026
EMP1560,Oliver Chatterjee,53.0,Male,oliver.chatterjee@hotmail.com,-5515,Toronto,Canada,Engineering,Lead Engineer,Contract,PhD,21-09-2022,1,1549025.0,37.06,Outstanding,1.0,9,38.61,Yes,2010.0,EMP1200,"<bound method Series.median of 3      NaN
19     NaN
22     NaN
40     NaN
50     NaN
        ..
2015   NaN
2017   NaN
2020   NaN
2031   NaN
2036   NaN
Name: Engineering, Length: 231, dtype: float64>",4.6,Medium,AUD,linkedin.com/in/oliverchatterjee771,13-07-2026
EMP2307,Meena Chatterjee,44.0,Male,meena.chatterjee@yahoo.com,Not Available,Singapore,Singapore,Operations,Logistics Coordinator,Permanent,MBA,20-Mar-10,13,1071209.0,9.39,Below Average,10.0,46,135.49,No,2018.0,EMP1083,"<bound method Series.median of 11     NaN
24     NaN
27     NaN
38     NaN
42     NaN
        ..
1986   NaN
1989   NaN
2004   NaN
2021   NaN
2034   NaN
Name: Operations, Length: 217, dtype: float64>",1.0,Low,AUD,linkedin.com/in/meenachatterjee594,Permenent
EMP3274,Sophia Desai,31.0,Non-binary,sophia.desai@corp.com,-4899,Sydney,Australia,Product,Product Analyst,Permanent,MCA,Not Available,8,970739.0,25.5,Good,10.0,34,114.79,Yes,2018.0,EMP2155,"<bound method Series.median of 1      NaN
2      NaN
10     NaN
21     NaN
33     NaN
        ..
1984   NaN
2008   NaN
2024   NaN
2038   NaN
2039   NaN
Name: Product, Length: 179, dtype: float64>",2.8,Medium,AUD,Not Available,Permenent
EMP3871,Sneha Shah,50.0,Female,sneha.shah@yahoo.com,-7605416757,Hyderabad,India,Data science,Data Scientist,Permanent,BE/BTech,08-11-2021,2,1094723.0,17.33,Excellent,5.0,27,152.39,Yes,2017.0,EMP2505,"<bound method Series.median of 13     NaN
15     NaN
29     NaN
37     NaN
46     NaN
        ..
2014   NaN
2019   NaN
2026   NaN
2028   NaN
2030   NaN
Name: Data science, Length: 218, dtype: float64>",3.3,Low,CAD,linkedin.com/in/snehashah928,Permenent
EMP2865,Pooja Iyer,43.0,Male,pooja.iyer@@corp.com,9247090548,Singapore,Singapore,Hr,HR Executive,Permanent,MCA,13-11-2021,2,816317.0,25.2,Outstanding,2.0,4,146.19,Yes,2019.0,EMP2074,"<bound method Series.median of 7      NaN
28     NaN
31     NaN
32     NaN
35     NaN
        ..
1988   NaN
1998   NaN
2001   NaN
2023   NaN
2033   NaN
Name: Hr, Length: 210, dtype: float64>",1.5,Low,AUD,linkedin.com/in/poojaiyer653,Permenent
EMP3648,Vikram Gupta,52.0,Female,vikram.gupta@company.in,-7655449157,Toronto,Canada,Data science,Data Scientist,Permanent,PhD,09-Jul-10,13,1389614.0,1.04,Average,5.0,20,122.69,No,2018.0,EMP2187,"<bound method Series.median of 13     NaN
15     NaN
29     NaN
37     NaN
46     NaN
        ..
2014   NaN
2019   NaN
2026   NaN
2028   NaN
2030   NaN
Name: Data science, Length: 218, dtype: float64>",4.1,med,AUD,Not Available,Permenent
EMP1918,RAJESH DESAI,58.0,Non-binary,rajesh.desai@outlook.com,9.19823E+11,Chennai,India,Data science,ML Engineer,Permanent,Master's,10-26-2014,9,1354185.0,34.62,Average,2.0,5,102.02,Yes,2024.0,EMP1761,"<bound method Series.median of 13     NaN
15     NaN
29     NaN
37     NaN
46     NaN
        ..
2014   NaN
2019   NaN
2026   NaN
2028   NaN
2030   NaN
Name: Data science, Length: 218, dtype: float64>",2.4,High,USD,linkedin.com/in/rajeshdesai688,Permenent
EMP3631,Liam Williams,33.0,Prefer not to say,liam.williams@hotmail.com,9.19734E+11,Chennai,India,Operations,Logistics Coordinator,Permanent,Bachelor's,08-05-2020,3,1085243.0,9.65,Below Average,4.0,0,104.505,Yes,2023.0,EMP3224,"<bound method Series.median of 11     NaN
24     NaN
27     NaN
38     NaN
42     NaN
        ..
1986   NaN
1989   NaN
2004   NaN
2021   NaN
2034   NaN
Name: Operations, Length: 217, dtype: float64>",0.4,Medium,USD,Not Available,Permenent
EMP2206,Aarav Patel,22.0,Female,aarav.patel@hotmail.com,9.17056E+11,Bangalore,India,Product,Product Manager,Permanent,MCA,13-05-2022,1,1029030.0,16.86,Good,4.0,13,184.91,Yes,2021.0,EMP1998,"<bound method Series.median of 1      NaN
2      NaN
10     NaN
21     NaN
33     NaN
        ..
1984   NaN
2008   NaN
2024   NaN
2038   NaN
2039   NaN
Name: Product, Length: 179, dtype: float64>",2.8,Low,CAD,linkedin.com/in/aaravpatel49,Permenent
EMP1603,Sneha Williams,59.0,Prefer not to say,sneha@williams,-9510469001,Bangalore,India,Hr,HR Manager,Permanent,BE/BTech,08-Dec-13,10,691012.0,23.08,Excellent,1.0,18,176.61,No,2010.0,EMP1103,"<bound method Series.median of 7      NaN
28     NaN
31     NaN
32     NaN
35     NaN
        ..
1988   NaN
1998   NaN
2001   NaN
2023   NaN
2033   NaN
Name: Hr, Length: 210, dtype: float64>",4.4,low,INR,linkedin.com/in/snehawilliams199,Permenent
EMP1307,Nisha Malhotra,59.0,Prefer not to say,nisha.malhotra@hotmail.com,9.19572E+11,Mumbai,India,Data science,Head of Data,Permanent,MBA,28-Jan-13,10,2689611.0,32.73,Good,2.0,22,172.79,No,2017.0,EMP1491,"<bound method Series.median of 13     NaN
15     NaN
29     NaN
37     NaN
46     NaN
        ..
2014   NaN
2019   NaN
2026   NaN
2028   NaN
2030   NaN
Name: Data science, Length: 218, dtype: float64>",4.3,High,INR,linkedin.com/in/nishamalhotra589,Permenent
EMP1061,Sunita Garcia,29.0,Male,sunita.garcia@outlook.com,9.18921E+11,Kolkata,India,Finance,Controller,Permanent,MBA,31-08-2016,7,1782437.0,35.77,Good,3.0,40,184.9,Yes,2019.0,No Manager,"<bound method Series.median of 4      NaN
5      NaN
16     NaN
18     NaN
25     NaN
        ..
1985   NaN
1994   NaN
2009   NaN
2016   NaN
2037   NaN
Name: Finance, Length: 194, dtype: float64>",0.0,High,CAD,linkedin.com/in/sunitagarcia589,Permenent
EMP3810,Sunita Jones,32.0,Prefer not to say,sunita.jones@hotmail.com,-3023,Mumbai,India,Customer support,Support Manager,Contract,Master's,08-11-2023,0,952568.0,18.18,Outstanding,5.0,6,58.21,No,2020.0,EMP2834,"<bound method Series.median of 6      NaN
9      NaN
17     NaN
20     NaN
39     NaN
        ..
1997   NaN
1999   NaN
2011   NaN
2018   NaN
2022   NaN
Name: Customer support, Length: 198, dtype: float64>",0.3,Medium,INR,linkedin.com/in/sunitajones350,03-04-2025
EMP1045,Unknown_employee,58.0,Female,abigail.pillai@yahoo.com,(823) 730-4074,San Francisco,USA,Finance,Software Engineer,Permanent,High School,13-Apr-20,3,772315.0,36.97,Excellent,1.0,26,9.88,No,2019.0,EMP2335,"<bound method Series.median of 4      NaN
5      NaN
16     NaN
18     NaN
25     NaN
        ..
1985   NaN
1994   NaN
2009   NaN
2016   NaN
2037   NaN
Name: Finance, Length: 194, dtype: float64>",2.4,Medium,CAD,linkedin.com/in/abigailpillai376,Permenent
EMP3728,Rahul Chatterjee,39.0,Male,rahul.chatterjee@gmail.com,(386) 548-6140,London,UK,Operations,Operations Analyst,Permanent,,10-Dec-16,7,640696.0,25.35,Below Average,53.0,45,136.4,Yes,2021.0,EMP1323,"<bound method Series.median of 11     NaN
24     NaN
27     NaN
38     NaN
42     NaN
        ..
1986   NaN
1989   NaN
2004   NaN
2021   NaN
2034   NaN
Name: Operations, Length: 217, dtype: float64>",3.6,Medium,AUD,linkedin.com/in/rahulchatterjee649,Permenent
EMP3860,Sunita Pillai,34.0,Female,sunita.pillai@outlook.com,7253494357,Pune,India,Operations,Logistics Coordinator,Permanent,High School,12-12-2022,1,1200949.0,24.1,Good,7.0,6,29.67,No,2015.0,EMP3196,"<bound method Series.median of 11     NaN
24     NaN
27     NaN
38     NaN
42     NaN
        ..
1986   NaN
1989   NaN
2004   NaN
2021   NaN
2034   NaN
Name: Operations, Length: 217, dtype: float64>",3.0,High,USD,linkedin.com/in/sunitapillai517,Permenent
EMP2647,Neha Rao,50.0,Male,neha.rao@yahoo.com,9.19855E+11,Sydney,Australia,Product,Senior PM,Contract,MBA,05-Jan-10,13,1489365.0,15.48,Excellent,0.0,50,98.58,Yes,2010.0,No Manager,"<bound method Series.median of 1      NaN
2      NaN
10     NaN
21     NaN
33     NaN
        ..
1984   NaN
2008   NaN
2024   NaN
2038   NaN
2039   NaN
Name: Product, Length: 179, dtype: float64>",0.6,Low,CAD,linkedin.com/in/neharao983,18-08-2025
EMP2969,Divya Brown,39.0,Non-binary,divya.brown@yahoo.com,(513) 363-7291,Singapore,Singapore,Marketing,Content Strategist,Permanent,MBA,01-29-2019,4,1103672.0,20.73,Outstanding,10.0,38,81.29,No,2014.0,EMP1802,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",3.1,High,AUD,linkedin.com/in/divyabrown825,Permenent
EMP1636,Arjun Iyer,48.0,Female,arjun.iyer@hotmail.com,-9033,Ahmedabad,India,Legal,Legal Counsel,Permanent,BE/BTech,24-May-11,12,729401.0,7.3,Average,6.0,21,111.74,Yes,2019.0,EMP1576,"<bound method Series.median of 12     NaN
23     NaN
52     NaN
56     NaN
71     NaN
        ..
1996   NaN
2000   NaN
2005   NaN
2007   NaN
2027   NaN
Name: Legal, Length: 194, dtype: float64>",4.0,High,USD,linkedin.com/in/arjuniyer112,Permenent
EMP1980,Divya Das,22.0,Male,divya.das@yahoo.com,Not Available,Pune,India,Hr,HR Business Partner,Permanent,PhD,22-Oct-21,2,1024965.0,23.87,4,7.0,24,129.69,No,2018.0,EMP3510,"<bound method Series.median of 7      NaN
28     NaN
31     NaN
32     NaN
35     NaN
        ..
1988   NaN
1998   NaN
2001   NaN
2023   NaN
2033   NaN
Name: Hr, Length: 210, dtype: float64>",3.7,Medium,AUD,linkedin.com/in/divyadas668,Permenent
EMP1151,Pooja Kumar,41.0,Male,pooja.kumar@gmail.com,-9599506074,New York,USA,Data science,Data Scientist,Permanent,MBA,20-06-2022,1,1098376.0,36.16,Excellent,1.0,16,12.74,No,2013.0,EMP2061,"<bound method Series.median of 13     NaN
15     NaN
29     NaN
37     NaN
46     NaN
        ..
2014   NaN
2019   NaN
2026   NaN
2028   NaN
2030   NaN
Name: Data science, Length: 218, dtype: float64>",3.7,Low,AUD,linkedin.com/in/poojakumar249,Permenent
EMP1026,Sunita Brown,48.0,Male,sunita.brown@corp.com,-7468990788,Hyderabad,India,Operations,Ops Manager,Permanent,Master's,05-Dec-18,5,921512.0,7.43,Average,2.0,8,36.4,Yes,2010.0,EMP1171,"<bound method Series.median of 11     NaN
24     NaN
27     NaN
38     NaN
42     NaN
        ..
1986   NaN
1989   NaN
2004   NaN
2021   NaN
2034   NaN
Name: Operations, Length: 217, dtype: float64>",1.9,Medium,CAD,linkedin.com/in/sunitabrown619,Permenent
EMP3503,Rajesh Gupta,52.0,Prefer not to say,rajesh.gupta@gmail.com,Not Available,Pune,India,Marketing,SEO Specialist,Permanent,MBA,09-12-2022,1,1199539.0,19.4,Average,7.0,40,130.52,No,2014.0,No Manager,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",4.4,Medium,CAD,linkedin.com/in/rajeshgupta222,Permenent
EMP1378,Sophia Singh,47.0,Non-binary,sophia.singh@company.in,-6559,Mumbai,India,Marketing,Marketing Analyst,Permanent,High School,16-07-2023,0,668600.0,33.37,Below Average,0.0,36,89.29,Yes,2012.0,EMP2195,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",2.6,Medium,INR,linkedin.com/in/sophiasingh204,Permenent
EMP1483,Isabella Williams,1.0,Female,isabella.williams@yahoo.com,9603282086,Kolkata,India,Data science,Data Scientist,Permanent,MBA,29-04-2022,1,1176115.0,32.5,Excellent,3.0,50,9.16,Yes,2017.0,EMP2502,"<bound method Series.median of 13     NaN
15     NaN
29     NaN
37     NaN
46     NaN
        ..
2014   NaN
2019   NaN
2026   NaN
2028   NaN
2030   NaN
Name: Data science, Length: 218, dtype: float64>",1.2,Medium,AUD,Not Available,Permenent
EMP3198,Aarav Verma,38.0,Male,aarav.verma@outlook.com,9.19466E+11,Kolkata,India,Customer support,Support Agent,Contract,Associate,09-24-2013,10,485233.0,11.55,Excellent,0.0,12,96.8,No,2016.0,EMP1756,"<bound method Series.median of 6      NaN
9      NaN
17     NaN
20     NaN
39     NaN
        ..
1997   NaN
1999   NaN
2011   NaN
2018   NaN
2022   NaN
Name: Customer support, Length: 198, dtype: float64>",1.3,Low,AUD,linkedin.com/in/aaravverma508,09-12-2024
EMP1479,Jackson Pillai,42.0,Female,jackson.pillai@gmail.com,9.19731E+11,Bangalore,India,Finance,Finance Manager,Contract,BE/BTech,06-12-2011,19,1133046.0,13.2,Outstanding,4.0,14,38.94,No,2018.0,EMP1354,"<bound method Series.median of 4      NaN
5      NaN
16     NaN
18     NaN
25     NaN
        ..
1985   NaN
1994   NaN
2009   NaN
2016   NaN
2037   NaN
Name: Finance, Length: 194, dtype: float64>",0.1,Low,INR,linkedin.com/in/jacksonpillai167,22-11-2024
EMP1040,Rahul Johnson,26.0,Female,rahul.johnson@corp.com,-6177,New York,USA,Hr,Recruiter,Permanent,MBA,Not Available,10,792215.0,25.63,Average,0.0,32,35.33,Yes,2018.0,No Manager,"<bound method Series.median of 7      NaN
28     NaN
31     NaN
32     NaN
35     NaN
        ..
1988   NaN
1998   NaN
2001   NaN
2023   NaN
2033   NaN
Name: Hr, Length: 210, dtype: float64>",1.4,High,USD,Not Available,Permenent
EMP2221,Noah Malhotra,49.0,Female,noah.malhotra@outlook.com,-8337466570,Chennai,India,Engineering,Engineering Manager,Permanent,MCA,29-12-2021,2,1931730.0,71.05,Good,9.0,50,51.22,Yes,2020.0,EMP1325,"<bound method Series.median of 3      NaN
19     NaN
22     NaN
40     NaN
50     NaN
        ..
2015   NaN
2017   NaN
2020   NaN
2031   NaN
2036   NaN
Name: Engineering, Length: 231, dtype: float64>",3.3,Medium,GBP,linkedin.com/in/noahmalhotra917,Permenent
EMP2318,Rajesh Patel,24.0,Female,rajesh@patel,-7340110871,London,UK,Customer support,VP Support,Permanent,,01-Apr-20,3,1105618.0,16.39,Good,6.0,16,22.15,No,2016.0,EMP1535,"<bound method Series.median of 6      NaN
9      NaN
17     NaN
20     NaN
39     NaN
        ..
1997   NaN
1999   NaN
2011   NaN
2018   NaN
2022   NaN
Name: Customer support, Length: 198, dtype: float64>",1.7,Low,INR,linkedin.com/in/rajeshpatel267,Permenent
EMP3943,Logan Sharma,41.0,Female,logan.sharma@hotmail.com,(336) 145-6772,London,UK,Product,Chief Product Officer,Permanent,MCA,23-07-2021,2,2583615.0,25.43,Excellent,5.0,32,102.65,Yes,2012.0,EMP1258,"<bound method Series.median of 1      NaN
2      NaN
10     NaN
21     NaN
33     NaN
        ..
1984   NaN
2008   NaN
2024   NaN
2038   NaN
2039   NaN
Name: Product, Length: 179, dtype: float64>",2.8,Low,GBP,linkedin.com/in/logansharma528,Permenent
EMP1457,Kavya Davis,40.0,Female,kavya@davis,-7351,Chennai,India,Sales,Sales Rep,Permanent,PhD,02-Jan-23,0,783696.0,27.98,Excellent,1.0,48,52.0,No,2016.0,EMP1933,"<bound method Series.median of 14     NaN
70     NaN
75     NaN
82     NaN
84     NaN
        ..
2002   NaN
2010   NaN
2013   NaN
2025   NaN
2035   NaN
Name: Sales, Length: 196, dtype: float64>",1.5,Medium,AUD,linkedin.com/in/kavyadavis530,Permenent
